Latitude,Longitude,Genus_Species,genus,species,Family,Cover_Class,Number,Observation,Observation #
35.232097,-115.796396,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232105,-115.796126,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232138,-115.796674,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232145,-115.796246,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232145,-115.794653,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232159,-115.796516,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232166,-115.79639,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232171,-115.795969,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232173,-115.796108,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232186,-115.796399,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232203,-115.795752,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.2323,-115.795783,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232442,-115.796627,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232451,-115.794508,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232456,-115.794385,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232462,-115.794398,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232483,-115.796328,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232483,-115.795745,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.23249,-115.794145,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232519,-115.79577,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232551,-115.795772,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232551,-115.79467,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232554,-115.795856,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232577,-115.794553,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.232588,-115.796474,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.2326,-115.794435,Eriogonum_inflatum,NA,NA,NA,NA,NA,NA,NA
35.23574306,-114.1965681,Eriogonum_fasciculatum,NA,NA,NA,NA,NA,NA,NA
35.23580111,-114.1965861,Eriogonum_fasciculatum,NA,NA,NA,NA,NA,NA,NA
35.23581417,-114.1966719,Eriogonum_fasciculatum,NA,NA,NA,NA,NA,NA,NA
35.23583194,-114.1967858,Eriogonum_fasciculatum,NA,NA,NA,NA,NA,NA,NA
35.23586194,-114.1968558,Eriogonum_fasciculatum,NA,NA,NA,NA,NA,NA,NA
35.23606694,-114.1965869,Eriogonum_fasciculatum,NA,NA,NA,NA,NA,NA,NA
35.23612,-114.19659,Eriogonum_fasciculatum,NA,NA,NA,NA,NA,NA,NA
35.23441611,-114.196225,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23449583,-114.1964389,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23451389,-114.1960731,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23451389,-114.1960631,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23456111,-114.1969069,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23460306,-114.1968219,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23462,-114.1969211,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23473611,-114.1970389,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23492694,-114.19676,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.235105,-114.1970211,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23519194,-114.1965831,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.235205,-114.1966231,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23520889,-114.1966581,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23532194,-114.1965989,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23553,-114.20101,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.235585,-114.1965389,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23561111,-114.1964839,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23564389,-114.2012369,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23576889,-114.1970119,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23580694,-114.1969381,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23582306,-114.1966261,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23585389,-114.1965869,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23593694,-114.2010419,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.235955,-114.196825,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23596111,-114.1970619,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23597694,-114.2009611,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23605417,-114.1967908,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23608806,-114.1979242,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23609389,-114.1968831,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23619889,-114.1979081,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23623583,-114.2027361,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23625472,-114.2026483,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23626417,-114.2026156,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23630917,-114.2010589,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23723,-114.1994231,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23724111,-114.1993031,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.237255,-114.1992531,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23726111,-114.1994189,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23728111,-114.1994039,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23728194,-114.1992739,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23731194,-114.1993869,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23735694,-114.19936,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23754389,-114.1997531,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23758611,-114.1994692,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23762306,-114.19946,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23764806,-114.199475,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23819694,-114.201205,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23822806,-114.2012269,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.238595,-114.20196,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.238655,-114.2011869,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23878306,-114.20109,Eriogonum_Inflatum,NA,NA,NA,NA,NA,NA,NA
35.23458417,-114.1969981,Eriophyllum_wallacei,NA,NA,NA,NA,NA,NA,NA
35.23542306,-114.2010881,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23543583,-114.2010881,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23553,-114.20101,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23557917,-114.2010889,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23564417,-114.2011542,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23570806,-114.2009631,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23572889,-114.2011331,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23576111,-114.2009931,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23579194,-114.2009939,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23585,-114.2010181,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23598028,-114.2009461,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23603611,-114.20097,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23608194,-114.2009439,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23609389,-114.1968831,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23612694,-114.2009489,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23754389,-114.1997531,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23822806,-114.2012269,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.2383,-114.201345,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23844111,-114.2015811,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23847389,-114.2016261,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23871389,-114.2010803,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.23871389,-114.2010803,Erodium_cicutarium,NA,NA,NA,NA,NA,NA,NA
35.231802,-115.796869,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.231849,-115.794288,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.231962,-115.793824,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.231964,-115.795813,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.231969,-115.794027,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.231975,-115.796132,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232029,-115.793579,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232065,-115.793654,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232079,-115.79691,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232085,-115.794166,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232105,-115.796126,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232161,-115.793744,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23218,-115.796522,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232185,-115.796263,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232203,-115.795752,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232207,-115.79405,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23225,-115.796519,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232278,-115.796294,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232287,-115.79409,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232302,-115.796511,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232356,-115.795756,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232387,-115.796661,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232412,-115.796507,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232423,-115.796029,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232436,-115.795725,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232439,-115.796303,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232448,-115.796496,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232467,-115.796035,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232474,-115.796629,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232498,-115.795736,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232519,-115.79577,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232571,-115.793906,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232576,-115.794197,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232577,-115.794553,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.232589,-115.794324,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.235397,-115.802107,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23556,-115.80191,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.235591,-115.801859,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.235596,-115.8015,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.235776,-115.802239,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.236015,-115.80189,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.236031,-115.801415,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.236059,-115.801317,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.236161,-115.802222,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.236165,-115.802236,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23451389,-114.1960731,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23451389,-114.1960631,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23451389,-114.1959189,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23451806,-114.1963711,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23464889,-114.1954714,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23465806,-114.1970411,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23474389,-114.1971042,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23474889,-114.1971719,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23539611,-114.1967081,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23546306,-114.1969931,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23555194,-114.2012519,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23594389,-114.1978361,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23605417,-114.1967908,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23606694,-114.1965869,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23609389,-114.1968831,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23614306,-114.201045,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23621694,-114.1967039,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23708,-114.2027469,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23724111,-114.1993031,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23731194,-114.1993869,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23747889,-114.1997269,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23760806,-114.1994639,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23762194,-114.199805,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23840611,-114.2010581,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23853111,-114.2017489,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23857194,-114.2018439,Ferocactus_cylindraceus,NA,NA,NA,NA,NA,NA,NA
35.23543583,-114.2010881,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23564417,-114.2011542,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23568889,-114.2011689,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23570694,-114.20106,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23570806,-114.2009631,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23572889,-114.2011331,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23576111,-114.2009931,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23576111,-114.2009931,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23577111,-114.2010619,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23579194,-114.2009939,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23608194,-114.2009439,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23629111,-114.20103,Gilia_cana,NA,NA,NA,NA,NA,NA,NA
35.23585,-114.2010181,Gilia_clokeyi,NA,NA,NA,NA,NA,NA,NA
35.23585389,-114.1965869,Gilia_stellata,NA,NA,NA,NA,NA,NA,NA
35.23626028,-114.2029892,Gilia_stellata,NA,NA,NA,NA,NA,NA,NA
35.23583806,-114.2011642,Grayia_spinosa,NA,NA,NA,NA,NA,NA,NA
35.23614306,-114.201045,Grayia_spinosa,NA,NA,NA,NA,NA,NA,NA
35.23630917,-114.2010589,Grayia_spinosa,NA,NA,NA,NA,NA,NA,NA
35.23474889,-114.1971719,Hieracium_nudicaule,NA,NA,NA,NA,NA,NA,NA
35.23757694,-114.1997758,Krameria_erecta,NA,NA,NA,NA,NA,NA,NA
35.23596306,-114.2010031,Langloisia_setosissima,NA,NA,NA,NA,NA,NA,NA
35.23603611,-114.20097,Langloisia_setosissima,NA,NA,NA,NA,NA,NA,NA
35.23840611,-114.2010581,Langloisia_setosissima,NA,NA,NA,NA,NA,NA,NA
35.23179,-115.794359,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.231793,-115.794085,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.231843,-115.794562,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.231849,-115.794288,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.231857,-115.793867,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.231882,-115.793606,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.231888,-115.794421,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.23198,-115.794417,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.23198,-115.794192,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232024,-115.794445,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232037,-115.794113,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232085,-115.793802,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232227,-115.793602,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232275,-115.793916,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232483,-115.793603,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232561,-115.793792,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232569,-115.794045,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232647,-115.793598,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232671,-115.793993,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232677,-115.793892,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.232685,-115.794458,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.235453,-115.802403,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.235597,-115.801347,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.235763,-115.802264,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.235777,-115.802137,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.236034,-115.801695,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.236036,-115.801601,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.236048,-115.801528,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.23605,-115.801499,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.236182,-115.802035,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.236208,-115.802012,Larrea_tridentada,NA,NA,NA,NA,NA,NA,NA
35.231875,-115.796429,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.231895,-115.795865,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23192,-115.79612,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.231954,-115.796703,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.231997,-115.796112,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232096,-115.796387,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232118,-115.795822,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232232,-115.796751,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232423,-115.796029,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232448,-115.796496,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232467,-115.796035,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232483,-115.795745,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232501,-115.796626,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232553,-115.796036,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.232554,-115.795856,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23458389,-114.1971319,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23458417,-114.1969981,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23458611,-114.1970808,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23515111,-114.1966331,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23603611,-114.19812,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23619889,-114.1979081,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23625389,-114.2010619,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.236785,-114.2023269,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23761389,-114.1997958,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23762694,-114.1998219,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23819611,-114.2012869,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23819694,-114.201205,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.2383,-114.201345,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23840611,-114.2010581,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23855111,-114.2009561,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.238655,-114.2011869,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23865611,-114.2012311,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23867306,-114.2010381,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23885194,-114.2014431,Larrea_tridentata,NA,NA,NA,NA,NA,NA,NA
35.23724111,-114.1993031,Lepidium_andersonii,NA,NA,NA,NA,NA,NA,NA
35.23449583,-114.1964389,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23544889,-114.1968519,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23553583,-114.19658,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23557917,-114.2010889,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23560306,-114.1980431,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23568889,-114.2011689,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23572889,-114.2011331,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23574306,-114.1965681,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23576889,-114.1970119,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23577611,-114.1979758,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23579194,-114.2009939,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23582194,-114.1978469,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23584194,-114.2009481,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23585,-114.2010181,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23585389,-114.1965869,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.235885,-114.2009511,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23593194,-114.200925,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.235955,-114.196825,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23596306,-114.2010031,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23598028,-114.2009461,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23675389,-114.2027381,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23707889,-114.2020469,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23822806,-114.2012269,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23825889,-114.2012542,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23828611,-114.20129,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.2383,-114.201345,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23835083,-114.20137,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23838389,-114.2014339,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23842806,-114.2016608,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.238435,-114.2014131,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23844111,-114.2015811,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23845306,-114.2014161,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23847083,-114.2016969,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23847389,-114.2016261,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.238525,-114.20171,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23853111,-114.2017489,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23853694,-114.2016939,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23857194,-114.2018439,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23861,-114.2018981,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23863389,-114.2013669,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23867806,-114.2011008,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.238715,-114.2011361,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
35.23876,-114.2012019,Lepidium_densiflorum,NA,NA,NA,NA,NA,NA,NA
