Object_ID,Observation,GPS,Waypoint,Latitude,Longitude,Date,Note_Taker,Team_Members,Camera_Phone,Picture_ID,Cover_Class,Average_Slope,Common_Name,Family,Genus_Species,Number,Total_Vascular_No_Grasses,Number_Unique,Abstract_Notes,Notebook_ID
,"MJV12-17-BIO-VT-6,4-2I",1,861,35.237230,-115.798779,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-2I",Basalt boulder,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,3,3,,4
,"MJV12-17-BIO-VT-6,4-2I",1,861,35.237230,-115.798779,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-2I",Basalt boulder,,Bladderpod,Cleomaceae,Peritoma arborea,1,3,3,,4
,"MJV12-17-BIO-VT-6,4-2J",1,862,35.237205,-115.798751,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-2J",Basalt,,California cloak fern,Pteridaceae,Notholaena californica,3,6,4,"Orange, lime green and mint green lichen",4
,"MJV12-17-BIO-VT-6,4-2J",1,862,35.237205,-115.798751,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-2J",Basalt,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,6,4,"Orange, lime green and mint green lichen",4
,"MJV12-17-BIO-VT-6,4-2J",1,862,35.237205,-115.798751,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-2J",Basalt,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,6,4,"Orange, lime green and mint green lichen",4
,"MJV12-17-BIO-VT-6,4-2J",1,862,35.237205,-115.798751,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-2J",Basalt,,Mormon tea,Ephedraceae,Ephedra viridis,1,6,4,"Orange, lime green and mint green lichen",4
,"MJV12-17-BIO-VT-6,4-2J",1,862,35.237205,-115.798751,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-2J",Basalt,,Coyote tobacco,Solanaceae,Nicotiana attenuata,1,6,4,"Orange, lime green and mint green lichen",4
,"MJV12-17-BIO-VT-6,4-3A",1,863,35.237631,-115.798705,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3A",Basalt cobble,,Mulefat,Asteraceae,Baccharis salicina,1,6,4,,4
,"MJV12-17-BIO-VT-6,4-3A",1,863,35.237631,-115.798705,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3A",Basalt cobble,,Skeleton weed,Polygonaceae,Eriogonum deflexum,2,6,4,,4
,"MJV12-17-BIO-VT-6,4-3A",1,863,35.237631,-115.798705,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3A",Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,12,6,4,,4
,"MJV12-17-BIO-VT-6,4-3A",1,863,35.237631,-115.798705,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3A",Basalt cobble,,Bladderpod,Cleomaceae,Peritoma arborea,2,6,4,,4
,"MJV12-17-BIO-VT-6,4-3A",1,863,35.237631,-115.798705,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3A",Basalt cobble,,Seedlings,null,Too young to ID,3,6,4,,4
,"MJV12-17-BIO-VT-6,4-3B",1,864,35.237579,-115.798703,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3B",Basalt cobble,,Globe mallow,Malvaceae,Sphaeralcea ambigua,1,1,1,,4
,"MJV12-17-BIO-VT-6,4-3B",1,864,35.237579,-115.798703,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3B",Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,1,1,,4
,"MJV12-17-BIO-VT-6,4-3C",1,865,35.237543,-115.798702,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3C",Basalt cobble,,Bladderpod,Cleomaceae,Peritoma arborea,3,14,3,,4
,"MJV12-17-BIO-VT-6,4-3C",1,865,35.237543,-115.798702,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3C",Basalt cobble,,Pepperweed,Brassicaceae,Lepidium densiflorum,10,14,3,,4
,"MJV12-17-BIO-VT-6,4-3C",1,865,35.237543,-115.798702,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3C",Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,20,14,3,,4
,"MJV12-17-BIO-VT-6,4-3C",1,865,35.237543,-115.798702,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3C",Basalt cobble,,Mono groundsel,Asteraceae,Senecio flaccidus var. monoensis,1,14,3,,4
,"MJV12-17-BIO-VT-6,4-3D",1,866,35.237483,-115.798721,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3D",Basalt cobble,,Bladderpod,Cleomaceae,Peritoma arborea,2,4,2,,4
,"MJV12-17-BIO-VT-6,4-3D",1,866,35.237483,-115.798721,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3D",Basalt cobble,,Mono groundsel,Asteraceae,Senecio flaccidus var. monoensis,2,4,2,,4
,"MJV12-17-BIO-VT-6,4-3D",1,866,35.237483,-115.798721,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3D",Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,4,2,,4
,"MJV12-17-BIO-VT-6,4-3E",1,867,35.237423,-115.798706,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3E",Basalt,,Mulefat,Asteraceae,Baccharis salicina,3,9,4,Green moss and biological soil crusts,4
,"MJV12-17-BIO-VT-6,4-3E",1,867,35.237423,-115.798706,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3E",Basalt,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,1,9,4,Green moss and biological soil crusts,4
,"MJV12-17-BIO-VT-6,4-3E",1,867,35.237423,-115.798706,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3E",Basalt,,Desert pepperweed,Brassicaceae,Lepidium fremontii,4,9,4,Green moss and biological soil crusts,4
,"MJV12-17-BIO-VT-6,4-3E",1,867,35.237423,-115.798706,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3E",Basalt,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,9,4,Green moss and biological soil crusts,4
,"MJV12-17-BIO-VT-6,4-3E",1,867,35.237423,-115.798706,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3E",Basalt,,Spiky top grass,Poaceae,Unk ,3,9,4,Green moss and biological soil crusts,4
,"MJV12-17-BIO-VT-6,4-3E",1,867,35.237423,-115.798706,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3E",Basalt,,Creosote bush,Zygophyllaceae,Larrea tridentata,1,9,4,Green moss and biological soil crusts,4
,"MJV12-17-BIO-VT-6,4-3F",1,868,35.237351,-115.798699,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3F",Basalt cobble,,Bladderpod,Cleomaceae,Peritoma arborea,1,8,3,,4
,"MJV12-17-BIO-VT-6,4-3F",1,868,35.237351,-115.798699,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3F",Basalt cobble,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,8,3,,4
,"MJV12-17-BIO-VT-6,4-3F",1,868,35.237351,-115.798699,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3F",Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,8,3,,4
,"MJV12-17-BIO-VT-6,4-3F",1,868,35.237351,-115.798699,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3F",Basalt cobble,,Spiky top grass,Poaceae,Unk ,2,8,3,,4
,"MJV12-17-BIO-VT-6,4-3F",1,868,35.237351,-115.798699,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3F",Basalt cobble,,Pepperweed,Brassicaceae,Lepidium densiflorum,6,8,3,,4
,"MJV12-17-BIO-VT-6,4-3G",1,869,35.237322,-115.798682,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3G",Dirt,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,2,5,3,,4
,"MJV12-17-BIO-VT-6,4-3G",1,869,35.237322,-115.798682,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3G",Dirt,,Creosote bush,Zygophyllaceae,Larrea tridentata,1,5,3,,4
,"MJV12-17-BIO-VT-6,4-3G",1,869,35.237322,-115.798682,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3G",Dirt,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,5,3,,4
,"MJV12-17-BIO-VT-6,4-3G",1,869,35.237322,-115.798682,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3G",Dirt,,Desert pepperweed,Brassicaceae,Lepidium fremontii,1,5,3,,4
,"MJV12-17-BIO-VT-6,4-3G",1,869,35.237322,-115.798682,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3G",Dirt,,Cranesbill,Geraniaceae,Erodium cicutarium,2,5,3,,4
,"MJV12-17-BIO-VT-6,4-3H",1,870,35.237243,-115.798672,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3H",Basalt gravel,,Fiddleneck,Boraginaceae,Amsinckia tessellata,5,7,3,,4
,"MJV12-17-BIO-VT-6,4-3H",1,870,35.237243,-115.798672,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3H",Basalt gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,12,7,3,,4
,"MJV12-17-BIO-VT-6,4-3H",1,870,35.237243,-115.798672,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3H",Basalt gravel,,Spotted hideseed,Boraginaceae,Eucrypta chrysanthemifolia var. bipinnatifida,1,7,3,,4
,"MJV12-17-BIO-VT-6,4-3H",1,870,35.237243,-115.798672,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3H",Basalt gravel,,Desert pepperweed,Brassicaceae,Lepidium fremontii,1,7,3,,4
,"MJV12-17-BIO-VT-6,4-3I",1,871,35.237190,-115.798689,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3I",Live plant,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,2,6,4,,4
,"MJV12-17-BIO-VT-6,4-3I",1,871,35.237190,-115.798689,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3I",Live plant,,Anderson thornbush,Solanaceae,Lycium andersonii,1,6,4,,4
,"MJV12-17-BIO-VT-6,4-3I",1,871,35.237190,-115.798689,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3I",Live plant,,Creosote bush,Zygophyllaceae,Larrea tridentata,1,6,4,,4
,"MJV12-17-BIO-VT-6,4-3I",1,871,35.237190,-115.798689,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3I",Live plant,,Desert pepperweed,Brassicaceae,Lepidium fremontii,2,6,4,,4
,"MJV12-17-BIO-VT-6,4-3J",1,872,35.237150,-115.798670,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3J",Basalt cobble,,Beavertail cactus,Cactaceae,Opuntia basilaris,1,11,4,,4
,"MJV12-17-BIO-VT-6,4-3J",1,872,35.237150,-115.798670,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3J",Basalt cobble,,Mormon tea,Ephedraceae,Ephedra viridis,1,11,4,,4
,"MJV12-17-BIO-VT-6,4-3J",1,872,35.237150,-115.798670,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3J",Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,11,4,,4
,"MJV12-17-BIO-VT-6,4-3J",1,872,35.237150,-115.798670,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3J",Basalt cobble,,Pepperweed,Brassicaceae,Lepidium densiflorum,7,11,4,,4
,"MJV12-17-BIO-VT-6,4-3J",1,872,35.237150,-115.798670,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-3J",Basalt cobble,,Sweetbush,Asteraceae,Bebbia juncea,2,11,4,,4
,"MJV12-17-BIO-VT-6,4-4A",1,873,35.237636,-115.798574,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4A",Basalt cobble,,Bladderpod,Cleomaceae,Peritoma arborea,1,12,3,,4
,"MJV12-17-BIO-VT-6,4-4A",1,873,35.237636,-115.798574,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4A",Basalt cobble,,Fuzzy top grass?,Poaceae,Unk ,1,12,3,,4
,"MJV12-17-BIO-VT-6,4-4A",1,873,35.237636,-115.798574,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4A",Basalt cobble,,Skeleton weed,Polygonaceae,Eriogonum deflexum,10,12,3,,4
,"MJV12-17-BIO-VT-6,4-4A",1,873,35.237636,-115.798574,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4A",Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,12,12,3,,4
,"MJV12-17-BIO-VT-6,4-4B",1,874,35.237697,-115.798593,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4B",Dirt,,Mojave yucca,Agavaceae,Yucca schidigera,1,7,3,,4
,"MJV12-17-BIO-VT-6,4-4B",1,874,35.237697,-115.798593,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4B",Dirt,,White bursage,Asteraceae,Ambrosia dumosa,1,7,3,,4
,"MJV12-17-BIO-VT-6,4-4B",1,874,35.237697,-115.798593,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4B",Dirt,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,7,3,,4
,"MJV12-17-BIO-VT-6,4-4B",1,874,35.237697,-115.798593,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4B",Dirt,,Mojave popcornflower,Boraginaceae,Plagiobothrys jonesii,5,7,3,,4
,"MJV12-17-BIO-VT-6,4-4C",1,875,35.237748,-115.798611,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4C",Gravel,,Mulefat,Asteraceae,Baccharis salicina,1,4,2,,4
,"MJV12-17-BIO-VT-6,4-4C",1,875,35.237748,-115.798611,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4C",Gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,4,2,,4
,"MJV12-17-BIO-VT-6,4-4C",1,875,35.237748,-115.798611,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4C",Gravel,,Seedlings,null,Too young to ID,3,4,2,,4
,"MJV12-17-BIO-VT-6,4-4D",1,876,35.237848,-115.798627,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4D",Live plant,,Broom baccharis,Asteraceae,Baccharis sarothroides,1,5,4,,4
,"MJV12-17-BIO-VT-6,4-4D",1,876,35.237848,-115.798627,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4D",Live plant,,Desert pepperweed,Brassicaceae,Lepidium fremontii,1,5,4,,4
,"MJV12-17-BIO-VT-6,4-4D",1,876,35.237848,-115.798627,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4D",Live plant,,Yerba mansa,Saururaceae,Anemopsis californica,1,5,4,,4
,"MJV12-17-BIO-VT-6,4-4D",1,876,35.237848,-115.798627,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4D",Live plant,,Seedlings,null,Too young to ID,2,5,4,,4
,"MJV12-17-BIO-VT-6,4-4E",1,877,35.237874,-115.798621,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4E",Live plant,,Yerba mansa,Saururaceae,Anemopsis californica,TNTC,TNTC,3,In stream channel,4
,"MJV12-17-BIO-VT-6,4-4E",1,877,35.237874,-115.798621,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4E",Live plant,,Common reed,Poaceae,Phragmites australis,TNTC,TNTC,4,In stream channel,4
,"MJV12-17-BIO-VT-6,4-4E",1,877,35.237874,-115.798621,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4E",Live plant,,Broom baccharis,Asteraceae,Baccharis sarothroides,1,TNTC,5,In stream channel,4
,"MJV12-17-BIO-VT-6,4-4F",1,878,35.237969,-115.798619,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4F",Live plant,,Mulefat,Asteraceae,Baccharis salicina,1,15,5,,4
,"MJV12-17-BIO-VT-6,4-4F",1,878,35.237969,-115.798619,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4F",Live plant,,Mojave popcornflower,Boraginaceae,Plagiobothrys jonesii,9,15,5,,4
,"MJV12-17-BIO-VT-6,4-4F",1,878,35.237969,-115.798619,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4F",Live plant,,Desert trumpet,Polygonaceae,Eriogonum inflatum,3,15,5,,4
,"MJV12-17-BIO-VT-6,4-4F",1,878,35.237969,-115.798619,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4F",Live plant,,Desert pepperweed,Brassicaceae,Lepidium fremontii,2,15,5,,4
,"MJV12-17-BIO-VT-6,4-4F",1,878,35.237969,-115.798619,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4F",Live plant,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,15,5,,4
,"MJV12-17-BIO-VT-6,4-4G",1,879,35.238020,-115.798646,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4G",Gravel,,Mormon tea,Ephedraceae,Ephedra viridis,1,4,3,,4
,"MJV12-17-BIO-VT-6,4-4G",1,879,35.238020,-115.798646,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4G",Gravel,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,2,4,3,,4
,"MJV12-17-BIO-VT-6,4-4G",1,879,35.238020,-115.798646,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4G",Gravel,,Desert pepperweed,Brassicaceae,Lepidium fremontii,1,4,3,,4
,"MJV12-17-BIO-VT-6,4-4H",1,880,35.238071,-115.798669,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4H",Gravel,,Bladderpod,Cleomaceae,Peritoma arborea,1,10,6,,4
,"MJV12-17-BIO-VT-6,4-4H",1,880,35.238071,-115.798669,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4H",Gravel,,Desert trumpet,Polygonaceae,Eriogonum inflatum,1,10,6,,4
,"MJV12-17-BIO-VT-6,4-4H",1,880,35.238071,-115.798669,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4H",Gravel,,Beavertail cactus,Cactaceae,Opuntia basilaris,1,10,6,,4
,"MJV12-17-BIO-VT-6,4-4H",1,880,35.238071,-115.798669,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4H",Gravel,,White bursage,Asteraceae,Ambrosia dumosa,1,10,6,,4
,"MJV12-17-BIO-VT-6,4-4H",1,880,35.238071,-115.798669,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4H",Gravel,,Seedlings,null,Too young to ID,5,10,6,,4
,"MJV12-17-BIO-VT-6,4-4H",1,880,35.238071,-115.798669,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4H",Gravel,,Pencil cholla,Cactaceae,Cylindropuntia ramosissima,1,10,6,,4
,"MJV12-17-BIO-VT-6,4-4I",1,881,35.238084,-115.798662,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4I",Gravel,,Ratany,Krameriaceae,Krameria erecta,2,5,2,,4
,"MJV12-17-BIO-VT-6,4-4I",1,881,35.238084,-115.798662,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4I",Gravel,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,3,5,2,,4
,"MJV12-17-BIO-VT-6,4-4J",1,882,35.238129,-115.798663,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4J",Gravel,,White bursage,Asteraceae,Ambrosia dumosa,1,3,3,,4
,"MJV12-17-BIO-VT-6,4-4J",1,882,35.238129,-115.798663,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4J",Gravel,,Brittlebush,Asteraceae,Encelia farinosa,1,3,3,,4
,"MJV12-17-BIO-VT-6,4-4J",1,882,35.238129,-115.798663,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-4J",Gravel,,Wishbone bush,Nyctaginaceae,Mirabilis laevis,1,3,3,,4
,"MJV12-17-BIO-VT-6,4-5A",1,883,35.237647,-115.798474,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5A",Gravel,,Wishbone bush,Nyctaginaceae,Mirabilis laevis,1,4,4,,4
,"MJV12-17-BIO-VT-6,4-5A",1,883,35.237647,-115.798474,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5A",Gravel,,Mormon tea,Ephedraceae,Ephedra viridis,1,4,4,,4
,"MJV12-17-BIO-VT-6,4-5A",1,883,35.237647,-115.798474,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5A",Gravel,,California cholla,Cactaceae,Cylindropuntia californica,1,4,4,,4
,"MJV12-17-BIO-VT-6,4-5A",1,883,35.237647,-115.798474,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5A",Gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,4,4,,4
,"MJV12-17-BIO-VT-6,4-5A",1,883,35.237647,-115.798474,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5A",Gravel,,Skeleton weed,Polygonaceae,Eriogonum deflexum,1,4,4,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Creosote bush,Zygophyllaceae,Larrea tridentata,1,12,7,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,12,7,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,1,12,7,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Buckhorn cholla,Cactaceae,Cylindropuntia acanthocarpa,1,12,7,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Hairy leaved comb bur,Boraginaceae,Pectocarya penicillata,5,12,7,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Desert pepperweed,Brassicaceae,Lepidium fremontii,1,12,7,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,12,7,,4
,"MJV12-17-BIO-VT-6,4-5B",1,884,35.237596,-115.798460,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5B",Gravel,,Mojave popcornflower,Boraginaceae,Plagiobothrys jonesii,2,12,7,,4
,"MJV12-17-BIO-VT-6,4-5C",1,885,35.237520,-115.798464,3/19/17,Stacy,"Stacy, Tatiana, Sheila",Sheila,"MJV12-17-BIO-VT-6,4-5C",Basalt cobble,,Bladderpod,Cleomaceae,Peritoma arborea,2,20,4,,4
