Object_ID,Observation,GPS,Waypoint,Latitude,Longitude,Date,Note_Taker,Team_Members,Camera_Phone,Picture_ID,Cover_Class,Average_Slope,Common_Name,Family,Genus_Species,Number,Total_Vascular_No_Grasses,Number_Unique,Abstract_Notes,Notebook_ID
126,"MJV3-15-BIO-VT-7,3-5F",1,108,35.236785,-115.797673,3/17/15,,Espericueta/Reyes,D. Espericueta,30-31,Rock,,grass,Poaceae,grass,4,5,2,,5
127,"MJV3-15-BIO-VT-7,3-5G",1,109,35.236815,-115.797746,3/17/15,,Espericueta/Reyes,D. Espericueta,32-35,Rock,,,,Unknown 27B,2,45,4,,5
128,"MJV3-15-BIO-VT-7,3-5G",1,109,35.236815,-115.797746,3/17/15,,Espericueta/Reyes,D. Espericueta,32-35,Rock,,Grass,Poaceae,grass,40,45,4,,5
129,"MJV3-15-BIO-VT-7,3-5G",1,109,35.236815,-115.797746,3/17/15,,Espericueta/Reyes,D. Espericueta,32-35,Rock,,Milkvetch,Fabaceae,Astragalus mohavensis,2,45,4,pod at top,5
130,"MJV3-15-BIO-VT-7,3-5G",1,109,35.236815,-115.797746,3/17/15,,Espericueta/Reyes,D. Espericueta,32-35,Rock,,,,Unknown 33B,1,45,4,,5
131,"MJV3-15-BIO-VT-7,3-5H",1,110,35.236814,-115.797816,3/17/15,,Espericueta/Reyes,D. Espericueta,40-41,Rock,,,,Unknown 27B,2,12,2,,5
132,"MJV3-15-BIO-VT-7,3-5H",1,110,35.236814,-115.797816,3/17/15,,Espericueta/Reyes,D. Espericueta,36-41,Rock,,Grass,Poaceae,grass,10,12,2,"Obs. 2 Desert 5-spots outside quadrat, pics 36-39",5
133,"MJV3-15-BIO-VT-7,3-5I",1,112,35.236799,-115.797903,3/17/15,,Espericueta/Reyes,D. Espericueta,42-44,Rock,,Mulefat,Asteraceae,Baccharis salicina,1,29,5,,5
134,"MJV3-15-BIO-VT-7,3-5I",1,112,35.236799,-115.797903,3/17/15,,Espericueta/Reyes,D. Espericueta,42-44,Rock,,Mojave desert star,Asteraceae,Monoptilon bellidiforme,2,29,5,,5
135,"MJV3-15-BIO-VT-7,3-5I",1,112,35.236799,-115.797903,3/17/15,,Espericueta/Reyes,D. Espericueta,42-44,Rock,,Grass,Poaceae,grass,25,29,5,,5
136,"MJV3-15-BIO-VT-7,3-5I",1,112,35.236799,-115.797903,3/17/15,,Espericueta/Reyes,D. Espericueta,42-44,Rock,,,,Unknown 17B,1,29,5,,5
137,"MJV3-15-BIO-VT-7,3-5I",1,112,35.236799,-115.797903,3/17/15,,Espericueta/Reyes,D. Espericueta,42-44,Rock,,,,Unknown 34B,1,29,5,,5
