Object_ID,Observation,GPS,Waypoint,Latitude,Longitude,Date,Note_Taker,Team_Members,Camera_Phone,Picture_ID,Cover_Class,Average_Slope,Common_Name,Family,Genus_Species,Number,Total_Vascular_No_Grasses,Number_Unique,Abstract_Notes,Notebook_ID
,"MJV11-17-BIO-VT-9,1-G2",3,498,35.234763,-115.795306,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Fine clump grass,Poaceae,Unk ,TNTC,5,3,,13
,"MJV11-17-BIO-VT-9,1-G2",3,498,35.234763,-115.795306,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Seedlings,null,Too young to ID,TNTC,5,3,,13
,"MJV11-17-BIO-VT-9,1-G3",3,499,35.234771,-115.795390,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Mormon tea,Ephedraceae,Ephedra viridis,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-G3",3,499,35.234771,-115.795390,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Creosote,Zygophyllaceae,Larrea tridentata,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-G3",3,499,35.234771,-115.795390,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Beavertail cactus,Cactaceae,Opuntia basilaris,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-G3",3,499,35.234771,-115.795390,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,3,3,,13
,"MJV11-17-BIO-VT-9,1-G3",3,499,35.234771,-115.795390,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Fine clump grass,Poaceae,Unk ,TNTC,3,3,,13
,"MJV11-17-BIO-VT-9,1-G4",3,500,35.234768,-115.795449,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Mormon tea,Ephedraceae,Ephedra viridis,1,2,2,,13
,"MJV11-17-BIO-VT-9,1-G4",3,500,35.234768,-115.795449,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,1,2,2,,13
,"MJV11-17-BIO-VT-9,1-G4",3,500,35.234768,-115.795449,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,2,2,,13
,"MJV11-17-BIO-VT-9,1-G5",3,501,35.234797,-115.795500,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt boulders,,Buckhorn cholla,Cactaceae,Cylindropuntia acanthocarpa,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-G5",3,501,35.234797,-115.795500,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt boulders,,Mormon tea,Ephedraceae,Ephedra viridis,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-G5",3,501,35.234797,-115.795500,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt boulders,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-G5",3,501,35.234797,-115.795500,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt boulders,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,3,3,,13
,"MJV11-17-BIO-VT-9,1-G6",3,502,35.234823,-115.795554,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Mojave Yucca,Agavaceae,Yucca schidigera,3,7,4,,13
,"MJV11-17-BIO-VT-9,1-G6",3,502,35.234823,-115.795554,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,2,7,4,,13
,"MJV11-17-BIO-VT-9,1-G6",3,502,35.234823,-115.795554,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Saltbush,Chenopodiaceae,Atriplex polycarpa,1,7,4,,13
,"MJV11-17-BIO-VT-9,1-G6",3,502,35.234823,-115.795554,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Creosote,Zygophyllaceae,Larrea tridentata,1,7,4,,13
,"MJV11-17-BIO-VT-9,1-G6",3,502,35.234823,-115.795554,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Fine clump grass,Poaceae,Unk ,TNTC,7,4,,13
,"MJV11-17-BIO-VT-9,1-G7",3,503,35.234750,-115.795761,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,0,0,,13
,"MJV11-17-BIO-VT-9,1-G8",3,504,35.234804,-115.795722°,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Spiny herb,Polygonaceae,Chorizanthe rigida,7,9,2,,13
,"MJV11-17-BIO-VT-9,1-G8",3,504,36.234804,-115.795722°,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,9,2,,13
,"MJV11-17-BIO-VT-9,1-G8",3,504,37.234804,-115.795722°,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Desert nest straw,Asteraceae,Stylocline micropoides,2,9,2,,13
,"MJV11-17-BIO-VT-9,1-G10",3,505,35.234795,-115.795770,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Mormon tea,Ephedraceae,Ephedra viridis,1,2,2,,13
,"MJV11-17-BIO-VT-9,1-G10",3,505,35.234795,-115.795770,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Beavertail cactus,Cactaceae,Opuntia basilaris,1,2,2,,13
,"MJV11-17-BIO-VT-9,1-G10",3,505,35.234795,-115.795770,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,2,2,,13
,"MJV11-17-BIO-VT-9,1-I1",3,506,35.234562,-115.795206,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Pencil cholla,Cactaceae,Cylindropuntia ramosissima,3,7,3,,13
,"MJV11-17-BIO-VT-9,1-I1",3,506,35.234562,-115.795206,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,2,7,3,,13
,"MJV11-17-BIO-VT-9,1-I1",3,506,35.234562,-115.795206,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,2,7,3,,13
,"MJV11-17-BIO-VT-9,1-I1",3,506,35.234562,-115.795206,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,10,7,3,,13
,"MJV11-17-BIO-VT-9,1-I1",3,506,35.234562,-115.795206,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Seedlings,null,Too young to ID,3,7,3,,13
,"MJV11-17-BIO-VT-9,1-I2",3,507,35.234577,-115.795165,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Pencil cholla,Cactaceae,Cylindropuntia ramosissima,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-I2",3,507,35.234577,-115.795165,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Beavertail cactus,Cactaceae,Opuntia basilaris,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-I2",3,507,35.234577,-115.795165,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,1,3,3,,13
,"MJV11-17-BIO-VT-9,1-I2",3,507,35.234577,-115.795165,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,3,3,,13
,"MJV11-17-BIO-VT-9,1-I3",3,508,35.234585,-115.795100,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Creosote,Zygophyllaceae,Larrea tridentata,1,2,2,,13
,"MJV11-17-BIO-VT-9,1-I3",3,508,35.234585,-115.795100,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Buckhorn cholla,Cactaceae,Cylindropuntia acanthocarpa,1,2,2,,13
,"MJV11-17-BIO-VT-9,1-I3",3,508,35.234585,-115.795100,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Fine clump grass,Poaceae,Unk ,TNTC,2,2,,13
,"MJV11-17-BIO-VT-9,1-I4",3,509,35.234584,-115.795041,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,4,2,,13
,"MJV11-17-BIO-VT-9,1-I4",3,509,35.234584,-115.795041,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Pencil cholla,Cactaceae,Cylindropuntia ramosissima,3,4,2,,13
,"MJV11-17-BIO-VT-9,1-I4",3,509,35.234584,-115.795041,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,4,2,,13
,"MJV11-17-BIO-VT-9,1-I5",3,510,35.234603,-115.794999,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,3,2,,13
,"MJV11-17-BIO-VT-9,1-I5",3,510,35.234603,-115.794999,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Mormon tea,Ephedraceae,Ephedra viridis,2,3,2,,13
,"MJV11-17-BIO-VT-9,1-I5",3,510,35.234603,-115.794999,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Spiky top grass,Poaceae,Unk ,6,3,2,,13
,"MJV11-17-BIO-VT-9,1-I5",3,510,35.234603,-115.794999,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,3,2,,13
,"MJV11-17-BIO-VT-9,1-I5",3,510,35.234603,-115.794999,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Seedlings,null,Too young to ID,TNTC,3,2,,13
,"MJV11-17-BIO-VT-9,1-I6",3,511,35.234614,-115.794943,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Pencil cholla,Cactaceae,Cylindropuntia ramosissima,5,7,3,,13
,"MJV11-17-BIO-VT-9,1-I6",3,511,35.234614,-115.794943,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,1,7,3,,13
,"MJV11-17-BIO-VT-9,1-I6",3,511,35.234614,-115.794943,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,7,3,,13
,"MJV11-17-BIO-VT-9,1-I6",3,511,35.234614,-115.794943,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Spiky top grass,Poaceae,Unk ,TNTC,7,3,,13
,"MJV11-17-BIO-VT-9,1-I6",3,511,35.234614,-115.794943,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Fine clump grass,Poaceae,Unk ,TNTC,7,3,,13
,"MJV11-17-BIO-VT-9,1-I6",3,511,35.234614,-115.794943,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,7,3,,13
,"MJV11-17-BIO-VT-9,1-I7",3,512,35.234619,-115.794894,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Pencil cholla,Cactaceae,Cylindropuntia ramosissima,1,6,4,,13
,"MJV11-17-BIO-VT-9,1-I7",3,512,35.234619,-115.794894,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Hedgehog cactus,Cactaceae,Echinocereus engelmannii,1,6,4,,13
,"MJV11-17-BIO-VT-9,1-I7",3,512,35.234619,-115.794894,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Mormon tea,Ephedraceae,Ephedra viridis,1,6,4,,13
,"MJV11-17-BIO-VT-9,1-I7",3,512,35.234619,-115.794894,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Cottontop cactus,Cactaceae,Echinocactus polycephalus,3,6,4,,13
,"MJV11-17-BIO-VT-9,1-I7",3,512,35.234619,-115.794894,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,6,4,,13
,"MJV11-17-BIO-VT-9,1-I7",3,512,35.234619,-115.794894,1/17/17,Sarah,Takuma/Sarah,Takuma,,live plant,,Spiky top grass,Poaceae,Unk ,10,6,4,,13
,"MJV11-17-BIO-VT-9,1-I8",3,513,35.234626,-115.794861,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Creosote,Zygophyllaceae,Larrea tridentata,1,2,2,Green moss present,13
,"MJV11-17-BIO-VT-9,1-I8",3,513,35.234626,-115.794861,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Mormon tea,Ephedraceae,Ephedra viridis,1,2,2,Green moss present,13
,"MJV11-17-BIO-VT-9,1-I8",3,513,35.234626,-115.794861,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Seedlings,null,Too young to ID,TNTC,2,2,Green moss present,13
,"MJV11-17-BIO-VT-9,1-I8",3,513,35.234626,-115.794861,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,2,2,Green moss present,13
,"MJV11-17-BIO-VT-9,1-I8",3,513,35.234626,-115.794861,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt cobble,,Fine clump grass,Poaceae,Unk ,TNTC,2,2,Green moss present,13
,"MJV11-17-BIO-VT-9,1-I9",3,514,35.234630,-115.794823,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Barrel cactus,Cactaceae,Ferocactus cylindraceus,1,4,4,,13
,"MJV11-17-BIO-VT-9,1-I9",3,514,35.234630,-115.794823,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Creosote,Zygophyllaceae,Larrea tridentata,1,4,4,,13
,"MJV11-17-BIO-VT-9,1-I9",3,514,35.234630,-115.794823,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Mormon tea,Ephedraceae,Ephedra viridis,1,4,4,,13
,"MJV11-17-BIO-VT-9,1-I9",3,514,35.234630,-115.794823,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Pencil cholla,Cactaceae,Cylindropuntia ramosissima,1,4,4,,13
,"MJV11-17-BIO-VT-9,1-I9",3,514,35.234630,-115.794823,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Spiky top grass,Poaceae,Unk ,2,4,4,,13
,"MJV11-17-BIO-VT-9,1-I9",3,514,35.234630,-115.794823,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,4,4,,13
,"MJV11-17-BIO-VT-9,1-I9",3,514,35.234630,-115.794823,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Seedlings,null,Too young to ID,TNTC,4,4,,13
,"MJV11-17-BIO-VT-9,1-I10",3,515,35.234633,-115.794744,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Creosote,Zygophyllaceae,Larrea tridentata,2,4,2,,13
,"MJV11-17-BIO-VT-9,1-I10",3,515,35.234633,-115.794744,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Mormon tea,Ephedraceae,Ephedra viridis,2,4,2,,13
,"MJV11-17-BIO-VT-9,1-I10",3,515,35.234633,-115.794744,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Fine clump grass,Poaceae,Unk ,TNTC,4,2,,13
,"MJV11-17-BIO-VT-9,1-I10",3,515,35.234633,-115.794744,1/17/17,Sarah,Takuma/Sarah,Takuma,,Basalt gravel,,Red brome,Poaceae,Bromus madritensis ssp. Rubens,TNTC,4,2,,13
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
,,,,,,,,,,,,,,#N/A,#N/A,,,,,
